,Week_Data_Collected,State,Zip,Hosptial_Name,City,Total_Beds_Available,Total_Covid_Patients,Total_Beds_in_Use,Percent Covid Patients,Percent Capacity Full,Latitude,Longitude
9009,1/1/2021,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,250.4,42.7,250.4,0.17,1.0,26.256551,-81.7186
9010,12/25/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,237.6,33.7,237.6,0.14,1.0,26.256551,-81.7186
9011,12/18/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,247.4,33.4,247.4,0.14,1.0,26.256551,-81.7186
9012,12/11/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,238.9,37.1,238.9,0.16,1.0,26.256551,-81.7186
9013,12/4/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,233.7,35.7,233.7,0.15,1.0,26.256551,-81.7186
9014,11/27/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,213.1,38.4,213.1,0.18,1.0,26.256551,-81.7186
9015,11/20/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,207.7,39.6,207.7,0.19,1.0,26.256551,-81.7186
9016,11/13/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,207.9,30.0,187.9,0.14,0.9,26.256551,-81.7186
9017,11/6/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,195.6,21.6,195.6,0.11,1.0,26.256551,-81.7186
9018,10/30/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,186.4,22.0,186.4,0.12,1.0,26.256551,-81.7186
9019,10/23/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,179.5,16.8,179.5,0.09,1.0,26.256551,-81.7186
9020,10/16/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,151.4,9.9,151.4,0.07,1.0,26.256551,-81.7186
9021,10/9/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,168.7,11.0,168.7,0.07,1.0,26.256551,-81.7186
9022,10/2/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,160.0,9.6,160.0,0.06,1.0,26.256551,-81.7186
9023,9/25/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,149.9,9.6,149.9,0.06,1.0,26.256551,-81.7186
9024,9/18/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,153.4,11.4,153.4,0.07,1.0,26.256551,-81.7186
9025,9/11/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,164.4,16.7,164.4,0.1,1.0,26.256551,-81.7186
9026,9/4/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,160.1,19.0,160.1,0.12,1.0,26.256551,-81.7186
9027,8/28/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,159.7,25.2,159.7,0.16,1.0,26.256551,-81.7186
9028,8/21/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,157.3,32.3,157.3,0.21,1.0,26.256551,-81.7186
9029,8/14/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,169.7,49.1,169.7,0.29,1.0,26.256551,-81.7186
9030,8/7/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,178.7,50.1,178.7,0.28,1.0,26.256551,-81.7186
9031,7/31/2020,FL,34119.0,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,144.0,47.1,144.0,0.33,1.0,26.256551,-81.7186
9032,1/1/2021,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,92.9,27.4,92.9,0.29,1.0,30.216072999999998,-82.6396
9033,12/25/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,86.6,20.7,86.6,0.24,1.0,30.216072999999998,-82.6396
9034,12/18/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,86.9,17.0,86.9,0.2,1.0,30.216072999999998,-82.6396
9035,12/11/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,92.1,17.9,92.1,0.19,1.0,30.216072999999998,-82.6396
9036,12/4/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,87.6,15.3,87.6,0.17,1.0,30.216072999999998,-82.6396
9037,11/27/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,82.3,16.0,82.3,0.19,1.0,30.216072999999998,-82.6396
9038,11/20/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,86.3,15.4,86.3,0.18,1.0,30.216072999999998,-82.6396
9039,11/13/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,89.4,11.1,89.4,0.12,1.0,30.216072999999998,-82.6396
9040,11/6/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,84.4,9.4,84.3,0.11,1.0,30.216072999999998,-82.6396
9041,10/30/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,83.1,17.0,83.1,0.2,1.0,30.216072999999998,-82.6396
9042,10/23/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,82.1,14.0,82.1,0.17,1.0,30.216072999999998,-82.6396
9043,10/16/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,85.4,16.6,85.4,0.19,1.0,30.216072999999998,-82.6396
9044,10/9/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,84.0,14.3,84.0,0.17,1.0,30.216072999999998,-82.6396
9045,10/2/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,81.7,11.4,81.7,0.14,1.0,30.216072999999998,-82.6396
9046,9/25/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,82.9,16.4,82.9,0.2,1.0,30.216072999999998,-82.6396
9047,9/18/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,88.0,14.3,88.0,0.16,1.0,30.216072999999998,-82.6396
9048,9/11/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,88.0,9.6,88.0,0.11,1.0,30.216072999999998,-82.6396
9049,9/4/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,81.6,11.3,81.6,0.14,1.0,30.216072999999998,-82.6396
9050,8/28/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,77.3,15.9,77.3,0.21,1.0,30.216072999999998,-82.6396
9051,8/21/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,81.4,17.1,81.4,0.21,1.0,30.216072999999998,-82.6396
9052,8/14/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,83.3,25.1,83.3,0.3,1.0,30.216072999999998,-82.6396
9053,8/7/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,79.6,24.9,79.6,0.31,1.0,30.216072999999998,-82.6396
9054,7/31/2020,FL,32055.0,LAKE CITY MEDICAL CENTER,LAKE CITY,74.4,23.4,74.4,0.31,1.0,30.216072999999998,-82.6396
9055,1/1/2021,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,19.6,7.3,19.6,0.37,1.0,27.186146,-81.809939
9056,12/25/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,17.3,6.3,17.3,0.36,1.0,27.186146,-81.809939
9057,12/18/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,24.6,5.9,24.6,0.24,1.0,27.186146,-81.809939
9058,12/11/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,25.6,5.0,25.6,0.2,1.0,27.186146,-81.809939
9059,12/4/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,16.4,4.6,16.4,0.28,1.0,27.186146,-81.809939
9060,11/27/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,19.0,7.1,19.0,0.37,1.0,27.186146,-81.809939
9061,11/20/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,24.1,17.0,24.1,0.71,1.0,27.186146,-81.809939
9062,11/13/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,24.6,9.3,24.4,0.38,0.99,27.186146,-81.809939
9063,11/6/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,20.7,-999999.0,20.7,-48309.13,1.0,27.186146,-81.809939
9064,10/30/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,17.3,-999999.0,17.3,-57803.41,1.0,27.186146,-81.809939
9065,10/23/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,16.1,0.0,16.1,0.0,1.0,27.186146,-81.809939
9066,10/16/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,21.5,-999999.0,21.5,-46511.58,1.0,27.186146,-81.809939
9067,10/9/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,14.9,-999999.0,14.9,-67114.03,1.0,27.186146,-81.809939
9068,10/2/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,20.6,-999999.0,20.6,-48543.64,1.0,27.186146,-81.809939
9069,9/25/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,15.0,0.0,15.0,0.0,1.0,27.186146,-81.809939
9070,9/18/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,12.7,-999999.0,12.7,-78740.08,1.0,27.186146,-81.809939
9071,9/11/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,9.7,-999999.0,9.7,-103092.68,1.0,27.186146,-81.809939
9072,9/4/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,18.4,-999999.0,18.4,-54347.77,1.0,27.186146,-81.809939
9073,8/28/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,17.1,-999999.0,17.1,-58479.47,1.0,27.186146,-81.809939
9074,8/21/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,21.7,-999999.0,21.7,-46082.9,1.0,27.186146,-81.809939
9075,8/14/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,21.5,-999999.0,21.5,-46511.58,1.0,27.186146,-81.809939
9076,8/7/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,27.7,-999999.0,27.7,-36101.05,1.0,27.186146,-81.809939
9077,7/31/2020,FL,34265.0,DESOTO MEMORIAL HOSPITAL,ARCADIA,31.6,-999999.0,31.6,-31645.54,1.0,27.186146,-81.809939
9078,1/1/2021,FL,32224.0,MAYO CLINIC,JACKSONVILLE,264.4,44.9,264.4,0.17,1.0,30.284511,-81.47043000000001
9079,12/25/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,237.1,29.1,237.1,0.12,1.0,30.284511,-81.47043000000001
9080,12/18/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,259.9,25.9,259.9,0.1,1.0,30.284511,-81.47043000000001
9081,12/11/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,266.1,19.1,266.1,0.07,1.0,30.284511,-81.47043000000001
9082,12/4/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,257.6,18.9,257.6,0.07,1.0,30.284511,-81.47043000000001
9083,11/27/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,253.1,18.3,253.1,0.07,1.0,30.284511,-81.47043000000001
9084,11/20/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,246.0,18.1,246.0,0.07,1.0,30.284511,-81.47043000000001
9085,11/13/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,254.0,20.7,254.0,0.08,1.0,30.284511,-81.47043000000001
9086,11/6/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,255.3,20.7,255.3,0.08,1.0,30.284511,-81.47043000000001
9087,10/30/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,263.1,19.3,263.1,0.07,1.0,30.284511,-81.47043000000001
9088,10/23/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,272.1,14.7,272.1,0.05,1.0,30.284511,-81.47043000000001
9089,10/16/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,278.6,14.1,278.6,0.05,1.0,30.284511,-81.47043000000001
9090,10/9/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,266.4,11.3,266.4,0.04,1.0,30.284511,-81.47043000000001
9091,10/2/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,274.1,14.0,274.1,0.05,1.0,30.284511,-81.47043000000001
9092,9/25/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,272.1,11.1,272.1,0.04,1.0,30.284511,-81.47043000000001
9093,9/18/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,272.1,9.3,272.1,0.03,1.0,30.284511,-81.47043000000001
9094,9/11/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,263.1,9.7,263.1,0.04,1.0,30.284511,-81.47043000000001
9095,9/4/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,237.3,10.9,237.3,0.05,1.0,30.284511,-81.47043000000001
9096,8/28/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,260.9,12.4,260.9,0.05,1.0,30.284511,-81.47043000000001
9097,8/21/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,254.4,15.7,254.4,0.06,1.0,30.284511,-81.47043000000001
9098,8/14/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,239.1,19.3,239.1,0.08,1.0,30.284511,-81.47043000000001
9099,8/7/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,248.0,22.1,248.0,0.09,1.0,30.284511,-81.47043000000001
9100,7/31/2020,FL,32224.0,MAYO CLINIC,JACKSONVILLE,227.4,18.7,227.4,0.08,1.0,30.284511,-81.47043000000001
9101,1/1/2021,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,113.7,33.1,113.7,0.29,1.0,30.284640999999997,-81.39844000000001
9102,12/25/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,105.1,33.3,105.1,0.32,1.0,30.284640999999997,-81.39844000000001
9103,12/18/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,100.1,23.7,100.1,0.24,1.0,30.284640999999997,-81.39844000000001
9104,12/11/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,104.9,21.4,104.9,0.2,1.0,30.284640999999997,-81.39844000000001
9105,12/4/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,98.7,19.9,98.7,0.2,1.0,30.284640999999997,-81.39844000000001
9106,11/27/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,107.0,19.0,107.0,0.18,1.0,30.284640999999997,-81.39844000000001
9107,11/20/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,98.9,11.3,98.9,0.11,1.0,30.284640999999997,-81.39844000000001
9108,11/13/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,96.6,11.0,96.6,0.11,1.0,30.284640999999997,-81.39844000000001
9109,11/6/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,99.8,11.2,99.8,0.11,1.0,30.284640999999997,-81.39844000000001
9110,10/30/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,91.7,10.1,91.7,0.11,1.0,30.284640999999997,-81.39844000000001
9111,10/23/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,102.4,8.0,102.4,0.08,1.0,30.284640999999997,-81.39844000000001
9112,10/16/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,88.7,6.1,88.7,0.07,1.0,30.284640999999997,-81.39844000000001
9113,10/9/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,100.6,7.6,100.6,0.08,1.0,30.284640999999997,-81.39844000000001
9114,10/2/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,87.4,5.3,87.4,0.06,1.0,30.284640999999997,-81.39844000000001
9115,9/25/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,91.0,-999999.0,91.0,-10989.0,1.0,30.284640999999997,-81.39844000000001
9116,9/18/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,97.1,6.1,97.1,0.06,1.0,30.284640999999997,-81.39844000000001
9117,9/11/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,99.0,8.3,99.0,0.08,1.0,30.284640999999997,-81.39844000000001
9118,9/4/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,89.9,8.0,89.9,0.09,1.0,30.284640999999997,-81.39844000000001
9119,8/28/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,107.7,10.9,107.7,0.1,1.0,30.284640999999997,-81.39844000000001
9120,8/21/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,104.6,14.1,104.6,0.13,1.0,30.284640999999997,-81.39844000000001
9121,8/14/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,99.1,12.9,99.1,0.13,1.0,30.284640999999997,-81.39844000000001
9122,8/7/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,96.4,16.9,96.4,0.18,1.0,30.284640999999997,-81.39844000000001
9123,7/31/2020,FL,32250.0,BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,95.1,20.4,95.1,0.21,1.0,30.284640999999997,-81.39844000000001
9124,1/1/2021,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,557.0,101.6,550.7,0.18,0.99,30.354588,-81.69113
9125,12/25/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,543.9,82.4,524.1,0.15,0.96,30.354588,-81.69113
9126,12/18/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,528.1,56.1,522.4,0.11,0.99,30.354588,-81.69113
9127,12/11/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,549.7,46.3,543.9,0.08,0.99,30.354588,-81.69113
9128,12/4/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,545.7,43.6,540.0,0.08,0.99,30.354588,-81.69113
9129,11/27/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,550.1,39.1,543.7,0.07,0.99,30.354588,-81.69113
9130,11/20/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,526.6,27.3,522.9,0.05,0.99,30.354588,-81.69113
9131,11/13/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,542.6,28.0,540.1,0.05,1.0,30.354588,-81.69113
9132,11/6/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,540.3,33.1,537.3,0.06,0.99,30.354588,-81.69113
9133,10/30/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,512.9,25.9,506.3,0.05,0.99,30.354588,-81.69113
9134,10/23/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,498.1,24.4,494.0,0.05,0.99,30.354588,-81.69113
9135,10/16/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,507.6,25.9,501.4,0.05,0.99,30.354588,-81.69113
9136,10/9/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,522.7,27.4,519.9,0.05,0.99,30.354588,-81.69113
9137,10/2/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,522.1,22.3,517.1,0.04,0.99,30.354588,-81.69113
9138,9/25/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,520.6,22.6,515.4,0.04,0.99,30.354588,-81.69113
9139,9/18/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,512.4,25.4,507.6,0.05,0.99,30.354588,-81.69113
9140,9/11/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,518.7,31.3,443.0,0.06,0.85,30.354588,-81.69113
9141,9/4/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,500.4,40.0,495.7,0.08,0.99,30.354588,-81.69113
9142,8/28/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,512.1,54.1,507.9,0.11,0.99,30.354588,-81.69113
9143,8/21/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,510.6,64.4,507.4,0.13,0.99,30.354588,-81.69113
9144,8/14/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,523.7,82.0,520.9,0.16,0.99,30.354588,-81.69113
9145,8/7/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,521.6,87.4,517.7,0.17,0.99,30.354588,-81.69113
9146,7/31/2020,FL,32209.0,UF HEALTH JACKSONVILLE,JACKSONVILLE,522.4,96.6,518.3,0.18,0.99,30.354588,-81.69113
9147,1/1/2021,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,135.6,36.4,131.0,0.27,0.97,30.28374,-81.58359
9148,1/1/2021,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,308.4,70.9,305.7,0.23,0.99,30.28374,-81.58359
9149,12/25/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,122.6,24.9,117.1,0.2,0.96,30.28374,-81.58359
9150,12/25/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,295.9,49.0,290.9,0.17,0.98,30.28374,-81.58359
9151,12/18/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,133.4,21.3,130.0,0.16,0.97,30.28374,-81.58359
9152,12/18/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,310.7,43.4,306.0,0.14,0.98,30.28374,-81.58359
9153,12/11/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,300.3,28.4,295.7,0.09,0.98,30.28374,-81.58359
9154,12/11/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,132.7,21.7,128.9,0.16,0.97,30.28374,-81.58359
9155,12/4/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,121.0,20.9,117.1,0.17,0.97,30.28374,-81.58359
9156,12/4/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,308.0,22.1,302.0,0.07,0.98,30.28374,-81.58359
9157,11/27/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,121.9,18.7,115.6,0.15,0.95,30.28374,-81.58359
9158,11/27/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,289.6,22.4,285.1,0.08,0.98,30.28374,-81.58359
9159,11/20/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,114.4,16.3,109.3,0.14,0.96,30.28374,-81.58359
9160,11/20/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,285.1,23.0,278.3,0.08,0.98,30.28374,-81.58359
9161,11/13/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,122.9,13.4,116.4,0.11,0.95,30.28374,-81.58359
9162,11/13/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,313.9,28.1,308.1,0.09,0.98,30.28374,-81.58359
9163,11/6/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,326.6,22.1,319.4,0.07,0.98,30.28374,-81.58359
9164,11/6/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,127.0,13.6,120.3,0.11,0.95,30.28374,-81.58359
9165,10/30/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,309.6,20.7,299.9,0.07,0.97,30.28374,-81.58359
9166,10/30/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,131.4,13.7,124.4,0.1,0.95,30.28374,-81.58359
9167,10/23/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,318.9,23.6,307.0,0.07,0.96,30.28374,-81.58359
9168,10/23/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,119.3,11.6,113.9,0.1,0.95,30.28374,-81.58359
9169,10/16/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,130.6,11.3,127.4,0.09,0.98,30.28374,-81.58359
9170,10/16/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,329.6,28.1,321.3,0.09,0.97,30.28374,-81.58359
9171,10/9/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,347.4,26.7,339.3,0.08,0.98,30.28374,-81.58359
9172,10/9/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,130.4,10.3,126.3,0.08,0.97,30.28374,-81.58359
9173,10/2/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,114.9,9.9,111.6,0.09,0.97,30.28374,-81.58359
9174,10/2/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,320.7,32.7,313.6,0.1,0.98,30.28374,-81.58359
9175,9/25/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,325.9,27.7,321.0,0.08,0.98,30.28374,-81.58359
9176,9/25/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,115.1,6.3,109.3,0.05,0.95,30.28374,-81.58359
9177,9/18/2020,FL,32216.0,MEMORIAL HOSPITAL JACKSONVILLE,JACKSONVILLE,312.0,29.3,308.0,0.09,0.99,30.28374,-81.58359
9178,9/18/2020,FL,32216.0,ASCENSION ST VINCENT'S SOUTHSIDE,JACKSONVILLE,127.3,8.6,114.4,0.07,0.9,30.28374,-81.58359
